id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
198,25,student,single,high.school,no,no,no,cellular,aug,fri,253,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
199,56,retired,married,basic.6y,no,yes,no,telephone,may,wed,91,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
200,36,admin.,single,high.school,no,no,yes,telephone,may,fri,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
201,67,retired,married,basic.6y,no,no,no,cellular,aug,tue,460,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,yes
202,38,blue-collar,single,university.degree,unknown,yes,no,telephone,jun,wed,59,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
203,37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,372,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
204,34,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,41,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
205,38,technician,married,professional.course,no,yes,no,cellular,jul,mon,239,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
206,29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,211,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
207,37,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
208,39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,195,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
209,56,admin.,married,university.degree,unknown,no,no,telephone,may,wed,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
210,53,technician,married,professional.course,unknown,no,yes,cellular,jul,fri,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
211,35,blue-collar,married,unknown,unknown,yes,no,cellular,jul,tue,527,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
212,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,wed,154,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
213,48,management,married,university.degree,no,yes,no,cellular,nov,fri,118,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
214,31,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,360,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
215,34,admin.,married,professional.course,no,yes,no,cellular,aug,wed,276,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
216,41,management,married,high.school,no,no,no,telephone,may,wed,263,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
217,43,unemployed,married,professional.course,no,no,no,telephone,aug,tue,18,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
218,44,services,married,high.school,no,no,no,cellular,jul,mon,190,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
219,46,admin.,married,high.school,no,yes,no,cellular,nov,thu,790,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
220,30,blue-collar,single,high.school,no,no,no,cellular,nov,thu,232,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
221,52,blue-collar,single,unknown,unknown,no,no,telephone,may,fri,80,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
222,32,entrepreneur,married,basic.4y,no,yes,no,telephone,nov,wed,62,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
223,24,student,single,high.school,no,no,no,cellular,may,mon,557,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
224,29,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,168,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
225,28,admin.,single,university.degree,no,yes,no,cellular,apr,thu,280,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
226,37,admin.,married,high.school,no,yes,no,telephone,jun,mon,599,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
227,48,technician,married,professional.course,no,no,yes,cellular,jul,wed,266,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
228,43,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
229,45,blue-collar,married,unknown,no,yes,yes,cellular,apr,fri,637,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
230,32,admin.,single,university.degree,no,yes,no,cellular,apr,mon,237,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
231,40,technician,single,university.degree,no,yes,no,telephone,aug,wed,554,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
232,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
233,32,admin.,married,university.degree,no,yes,no,cellular,jun,tue,712,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
234,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
235,36,blue-collar,married,high.school,no,no,no,telephone,jun,fri,285,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
236,53,admin.,married,high.school,unknown,no,no,cellular,jul,thu,10,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
237,31,technician,single,university.degree,no,no,no,telephone,jul,thu,270,1,5,1,success,-1.7,94.215,-40.3,0.899,4991.6,yes
238,37,technician,married,university.degree,unknown,no,no,telephone,may,fri,57,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
239,27,entrepreneur,married,university.degree,no,no,yes,cellular,may,mon,117,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
240,52,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,thu,474,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
241,36,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,423,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
242,39,admin.,single,university.degree,no,no,no,telephone,may,tue,424,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
243,30,admin.,single,university.degree,no,no,no,cellular,apr,thu,368,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
244,37,technician,single,professional.course,no,no,no,telephone,may,thu,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
245,40,admin.,single,high.school,no,yes,no,cellular,jun,tue,145,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
246,29,admin.,divorced,basic.9y,no,yes,no,cellular,apr,fri,321,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
247,32,student,single,high.school,no,no,no,cellular,sep,tue,407,2,3,1,success,-1.1,94.199,-37.5,0.877,4963.6,no
248,31,admin.,single,university.degree,no,yes,no,cellular,may,mon,434,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
249,59,retired,married,professional.course,no,yes,yes,cellular,jun,mon,1460,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
250,40,retired,divorced,basic.4y,no,no,no,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
251,34,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,14,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
252,39,admin.,married,high.school,no,yes,no,cellular,may,mon,301,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
253,51,technician,married,university.degree,unknown,no,no,cellular,aug,fri,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
254,29,entrepreneur,divorced,basic.9y,no,yes,no,telephone,jun,thu,53,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
255,27,admin.,single,university.degree,no,yes,no,cellular,may,fri,431,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
256,38,technician,single,professional.course,no,no,no,telephone,may,fri,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
257,35,technician,married,professional.course,no,yes,no,cellular,aug,mon,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
258,36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
259,37,services,divorced,high.school,no,no,no,cellular,may,thu,36,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
260,34,management,single,university.degree,no,yes,no,cellular,may,fri,175,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
261,57,management,married,university.degree,no,yes,no,cellular,aug,thu,107,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
262,46,self-employed,married,university.degree,no,no,yes,cellular,aug,thu,432,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
263,57,technician,married,university.degree,unknown,no,no,cellular,aug,thu,23,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
264,49,admin.,divorced,high.school,no,no,no,cellular,jul,mon,148,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
265,55,entrepreneur,divorced,professional.course,no,no,no,telephone,jul,wed,117,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
266,31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,1051,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
267,41,admin.,single,high.school,no,yes,no,telephone,jun,fri,266,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
268,37,admin.,divorced,high.school,no,no,no,cellular,may,fri,11,8,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
269,29,technician,single,professional.course,no,no,no,cellular,nov,fri,161,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
270,25,self-employed,single,university.degree,no,no,no,telephone,may,mon,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
271,55,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,17,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
272,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,253,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
273,46,housemaid,married,high.school,no,yes,no,cellular,aug,fri,258,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
274,55,admin.,married,high.school,unknown,no,no,cellular,nov,mon,73,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
275,34,admin.,married,high.school,no,yes,no,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
276,33,technician,married,professional.course,no,yes,no,telephone,may,fri,83,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
277,50,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,tue,137,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
278,20,student,single,unknown,no,yes,no,cellular,apr,wed,184,4,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
279,27,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,259,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
280,47,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,fri,354,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
281,37,technician,married,professional.course,no,no,no,cellular,apr,fri,54,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
282,50,technician,married,professional.course,unknown,yes,no,cellular,jul,tue,116,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
283,60,retired,married,university.degree,no,no,no,cellular,aug,wed,576,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
284,33,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
285,53,technician,married,professional.course,no,yes,no,telephone,jul,thu,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
286,56,retired,divorced,high.school,no,yes,no,telephone,jul,fri,9,1,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,no
287,56,technician,married,professional.course,no,yes,no,telephone,may,mon,483,5,999,0,nonexistent,-1.8,93.876,-40,0.682,5008.7,yes
288,48,services,married,high.school,no,yes,no,cellular,apr,fri,193,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
289,47,admin.,divorced,high.school,no,yes,no,cellular,may,mon,142,4,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
290,41,technician,married,basic.6y,no,yes,no,telephone,nov,mon,60,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
291,28,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
292,43,admin.,married,high.school,no,yes,no,cellular,jul,mon,128,22,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
293,27,student,single,unknown,no,no,no,cellular,apr,thu,263,1,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7,no
294,31,management,married,high.school,no,no,no,telephone,may,wed,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
295,58,retired,divorced,university.degree,no,yes,no,telephone,may,mon,83,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
296,51,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,812,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
297,35,admin.,single,university.degree,no,no,no,telephone,jun,mon,320,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
298,25,services,single,high.school,no,no,no,telephone,may,thu,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
299,31,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
300,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,569,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
301,44,management,divorced,university.degree,no,yes,no,cellular,may,tue,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
302,27,technician,single,professional.course,no,yes,no,telephone,may,tue,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
303,26,technician,single,professional.course,no,no,yes,cellular,nov,wed,358,1,9,2,failure,-3.4,92.649,-30.1,0.719,5017.5,yes
304,46,entrepreneur,married,basic.9y,no,no,no,cellular,aug,fri,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
305,36,technician,married,high.school,no,yes,yes,cellular,may,fri,659,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
306,31,entrepreneur,divorced,university.degree,no,no,no,cellular,jul,fri,222,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
307,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,235,3,4,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
308,27,admin.,single,high.school,no,yes,no,telephone,jul,fri,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
309,35,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,439,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
310,49,admin.,married,basic.9y,no,no,no,cellular,nov,mon,265,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
311,47,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,384,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
312,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,59,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
313,34,technician,married,professional.course,unknown,yes,no,cellular,jul,wed,64,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
314,42,blue-collar,married,unknown,unknown,no,yes,cellular,may,thu,428,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
315,24,student,single,university.degree,no,yes,no,cellular,may,thu,362,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
316,45,admin.,divorced,university.degree,no,yes,yes,cellular,jul,mon,340,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
317,38,technician,divorced,high.school,no,no,no,telephone,nov,wed,59,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
318,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
319,56,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,thu,212,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
320,40,admin.,married,university.degree,no,no,no,cellular,jun,tue,269,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
321,42,admin.,married,basic.6y,no,no,no,telephone,jul,tue,340,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
322,32,admin.,single,university.degree,no,yes,no,telephone,jun,mon,85,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
323,38,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,395,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
324,33,self-employed,married,university.degree,no,yes,yes,telephone,may,wed,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
325,30,blue-collar,single,high.school,no,yes,no,cellular,aug,thu,296,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
326,36,admin.,married,high.school,unknown,yes,yes,cellular,aug,thu,163,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
327,33,admin.,married,university.degree,no,yes,no,telephone,may,thu,56,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
328,28,admin.,married,high.school,no,unknown,unknown,cellular,jul,tue,502,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
329,56,retired,divorced,basic.4y,unknown,no,no,telephone,jun,fri,75,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
330,33,student,married,high.school,no,no,yes,cellular,jul,wed,73,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
331,36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,360,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
332,28,services,married,high.school,no,yes,no,cellular,jul,tue,333,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
333,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,108,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
334,31,entrepreneur,married,basic.9y,no,no,no,cellular,nov,wed,558,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
335,42,services,married,high.school,no,yes,no,cellular,apr,thu,501,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
336,32,blue-collar,married,basic.4y,no,yes,no,telephone,jun,tue,13,1,999,1,failure,-1.7,94.055,-39.8,0.761,4991.6,no
337,33,technician,married,university.degree,no,yes,no,cellular,jul,wed,162,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
338,30,technician,single,high.school,unknown,no,no,cellular,aug,mon,481,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
339,42,admin.,single,university.degree,no,no,no,cellular,jul,tue,125,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
340,37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,204,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
341,37,management,married,university.degree,no,yes,yes,telephone,aug,tue,365,2,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,no
342,37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,49,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
343,46,blue-collar,married,basic.6y,unknown,no,yes,cellular,aug,tue,166,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
344,33,blue-collar,single,high.school,no,no,no,cellular,may,mon,222,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
345,39,technician,single,high.school,unknown,yes,no,cellular,aug,mon,124,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
346,31,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
347,34,services,divorced,basic.6y,unknown,no,no,cellular,may,wed,79,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
348,42,technician,divorced,university.degree,no,no,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
349,47,technician,married,professional.course,no,yes,no,cellular,aug,mon,506,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
350,26,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,tue,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
351,39,technician,married,high.school,no,no,no,cellular,jul,thu,266,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
352,50,blue-collar,single,basic.4y,unknown,yes,no,telephone,jul,thu,381,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
353,35,admin.,married,university.degree,no,yes,yes,telephone,may,mon,280,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
354,48,management,married,university.degree,no,yes,no,telephone,may,wed,353,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
355,35,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,53,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
356,35,admin.,married,university.degree,no,yes,no,cellular,may,mon,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
357,31,technician,married,professional.course,unknown,no,no,cellular,aug,fri,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
358,36,admin.,married,high.school,no,no,no,telephone,may,fri,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
359,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,155,4,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
360,46,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,32,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
361,42,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,58,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
362,57,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,48,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
363,25,student,single,unknown,unknown,yes,no,cellular,aug,fri,121,1,15,2,failure,-2.9,92.201,-31.4,0.825,5076.2,no
364,48,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,276,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
365,55,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,aug,thu,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
366,47,management,married,university.degree,no,yes,yes,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
